Brand,Brand_Style,Neighbor_Rk,Neighbor_Idx,Neighbor_Dist
Terrapin Panama Krunkles,IPA,4,164,18.297258199229887
Terrapin Panama Krunkles,IPA,5,76,18.31948525643585
Terrapin Panama Krunkles,IPA,6,173,18.36465969511467
Terrapin Peach Dreamsicle,IPA,1,210,0
Terrapin Peach Dreamsicle,IPA,2,196,29.928299694246103
Terrapin Peach Dreamsicle,IPA,3,208,30.326932423383926
Terrapin Peach Dreamsicle,IPA,4,173,30.339972766585255
Terrapin Peach Dreamsicle,IPA,5,197,30.344077559398276
Terrapin Peach Dreamsicle,IPA,6,164,30.376246895384725
Terrapin Recreation Ale,Session IPA,1,211,0
Terrapin Recreation Ale,Session IPA,2,178,0.32118721530635586
Terrapin Recreation Ale,Session IPA,3,214,0.4889173799393808
Terrapin Recreation Ale,Session IPA,4,67,0.6346444683388262
Terrapin Recreation Ale,Session IPA,5,170,0.6477232475225705
Terrapin Recreation Ale,Session IPA,6,71,0.7116721919404432
Terrapin Señor Krunkles,IPA,1,212,0
Terrapin Señor Krunkles,IPA,2,208,18.273025681520586
Terrapin Señor Krunkles,IPA,3,197,18.278281975448767
Terrapin Señor Krunkles,IPA,4,164,18.307658227671023
Terrapin Señor Krunkles,IPA,5,76,18.34211276896583
Terrapin Señor Krunkles,IPA,6,173,18.354791239134357
Terrapin So Fresh So Green Fresh Hop IPA,IPA,1,213,0
Terrapin So Fresh So Green Fresh Hop IPA,IPA,2,171,0.39347599360751373
Terrapin So Fresh So Green Fresh Hop IPA,IPA,3,73,0.4695362442570189
Terrapin So Fresh So Green Fresh Hop IPA,IPA,4,30,0.5536515532515143
Terrapin So Fresh So Green Fresh Hop IPA,IPA,5,204,0.5902823459289663
Terrapin So Fresh So Green Fresh Hop IPA,IPA,6,72,0.7111915510665097
Terrapin Sound Czech Pils,Czech Pilsner,1,214,0
Terrapin Sound Czech Pils,Czech Pilsner,2,178,0.44618208454111175
Terrapin Sound Czech Pils,Czech Pilsner,3,71,0.48815410544766025
Terrapin Sound Czech Pils,Czech Pilsner,4,211,0.4889173799393808
Terrapin Sound Czech Pils,Czech Pilsner,5,67,0.5011537454289932
Terrapin Sound Czech Pils,Czech Pilsner,6,24,0.5526604053202676
Terrapin Wake-N-Bake Coffee Oatmeal Imperial Stout,Coffee Oatmeal Imperial Stout,1,215,0
Terrapin Wake-N-Bake Coffee Oatmeal Imperial Stout,Coffee Oatmeal Imperial Stout,2,115,17.832569845107056
Terrapin Wake-N-Bake Coffee Oatmeal Imperial Stout,Coffee Oatmeal Imperial Stout,3,74,18.391758530797503
Terrapin Wake-N-Bake Coffee Oatmeal Imperial Stout,Coffee Oatmeal Imperial Stout,4,172,19.438699631163065
Terrapin Wake-N-Bake Coffee Oatmeal Imperial Stout,Coffee Oatmeal Imperial Stout,5,81,19.659777465408105
Terrapin Wake-N-Bake Coffee Oatmeal Imperial Stout,Coffee Oatmeal Imperial Stout,6,68,19.870250510842183
Terrapin Watermelon Gose,Gose,1,216,0
Terrapin Watermelon Gose,Gose,2,206,22.79321367081278
Terrapin Watermelon Gose,Gose,3,128,23.28118157003476
Terrapin Watermelon Gose,Gose,4,159,23.463331981006533
Terrapin Watermelon Gose,Gose,5,51,23.510462259193194
Terrapin Watermelon Gose,Gose,6,24,23.511703867739445
Tusk & Grain Barrel Aged Blend,Stout,1,217,0
Tusk & Grain Barrel Aged Blend,Stout,2,68,3.1646003595696595
Tusk & Grain Barrel Aged Blend,Stout,3,165,3.9561856698638174
Tusk & Grain Barrel Aged Blend,Stout,4,173,4.1118374227855625
Tusk & Grain Barrel Aged Blend,Stout,5,69,4.524792962334984
Tusk & Grain Barrel Aged Blend,Stout,6,204,4.575751533870108
Tyskie,International Pale Lager,1,218,0
Tyskie,International Pale Lager,2,91,0.267012427290844
Tyskie,International Pale Lager,3,50,2.8779245966838864
Tyskie,International Pale Lager,4,34,6.398490810946687
Tyskie,International Pale Lager,5,3,7.034946139379724
Tyskie,International Pale Lager,6,26,7.0381662053321055
Vizzy Black Cherry Lime,Hard Seltzer,1,219,0
Vizzy Black Cherry Lime,Hard Seltzer,2,214,17.413304419813542
Vizzy Black Cherry Lime,Hard Seltzer,3,211,17.417801179528716
Vizzy Black Cherry Lime,Hard Seltzer,4,159,17.417993631779474
Vizzy Black Cherry Lime,Hard Seltzer,5,178,17.422459870348575
Vizzy Black Cherry Lime,Hard Seltzer,6,170,17.428268477340207
VizzyBlueberry Pomegranate,Hard Seltzer,1,220,0
VizzyBlueberry Pomegranate,Hard Seltzer,2,219,18.791118228578764
VizzyBlueberry Pomegranate,Hard Seltzer,3,111,20.148719798740526
VizzyBlueberry Pomegranate,Hard Seltzer,4,110,20.148719798740526
VizzyBlueberry Pomegranate,Hard Seltzer,5,112,20.148719798740526
VizzyBlueberry Pomegranate,Hard Seltzer,6,159,20.349005596234473
Vizzy Strawberry Kiwi,Hard Seltzer,1,221,0
Vizzy Strawberry Kiwi,Hard Seltzer,2,219,24.111371263214302
Vizzy Strawberry Kiwi,Hard Seltzer,3,111,24.93086448753379
Vizzy Strawberry Kiwi,Hard Seltzer,4,110,24.93086448753379
Vizzy Strawberry Kiwi,Hard Seltzer,5,112,24.93086448753379
Vizzy Strawberry Kiwi,Hard Seltzer,6,214,25.09558928271812
Vizzy Pineapple Mango,Hard Seltzer,1,222,0
Vizzy Pineapple Mango,Hard Seltzer,2,219,21.322210062033886
Vizzy Pineapple Mango,Hard Seltzer,3,214,22.706730715730295
Vizzy Pineapple Mango,Hard Seltzer,4,211,22.71017936761363
Vizzy Pineapple Mango,Hard Seltzer,5,159,22.710326971144696
Vizzy Pineapple Mango,Hard Seltzer,6,178,22.713752594265404
